year,state,county_name,county_fips,office,candidate,party,candidatevotes,mode
2020,OKLAHOMA,GARFIELD,40047,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1919,EARLY
2020,OKLAHOMA,GARFIELD,40047,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,13701,ELECTION DAY
2020,OKLAHOMA,GARVIN,40049,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,456,ABSENTEE BY MAIL
2020,OKLAHOMA,GARVIN,40049,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1204,EARLY
2020,OKLAHOMA,GARVIN,40049,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,7218,ELECTION DAY
2020,OKLAHOMA,GRADY,40051,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1633,ABSENTEE BY MAIL
2020,OKLAHOMA,GRADY,40051,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2119,EARLY
2020,OKLAHOMA,GRADY,40051,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,14786,ELECTION DAY
2020,OKLAHOMA,GRANT,40053,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,96,ABSENTEE BY MAIL
2020,OKLAHOMA,GRANT,40053,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,234,EARLY
2020,OKLAHOMA,GRANT,40053,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1586,ELECTION DAY
2020,OKLAHOMA,GREER,40055,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,72,ABSENTEE BY MAIL
2020,OKLAHOMA,GREER,40055,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,304,EARLY
2020,OKLAHOMA,GREER,40055,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1229,ELECTION DAY
2020,OKLAHOMA,HARMON,40057,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,27,ABSENTEE BY MAIL
2020,OKLAHOMA,HARMON,40057,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,190,EARLY
2020,OKLAHOMA,HARMON,40057,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,530,ELECTION DAY
2020,OKLAHOMA,HARPER,40059,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,60,ABSENTEE BY MAIL
2020,OKLAHOMA,HARPER,40059,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,193,EARLY
2020,OKLAHOMA,HARPER,40059,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1074,ELECTION DAY
2020,OKLAHOMA,HASKELL,40061,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,166,ABSENTEE BY MAIL
2020,OKLAHOMA,HASKELL,40061,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,897,EARLY
2020,OKLAHOMA,HASKELL,40061,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3102,ELECTION DAY
2020,OKLAHOMA,HUGHES,40063,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,170,ABSENTEE BY MAIL
2020,OKLAHOMA,HUGHES,40063,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,511,EARLY
2020,OKLAHOMA,HUGHES,40063,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3194,ELECTION DAY
2020,OKLAHOMA,JACKSON,40065,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,427,ABSENTEE BY MAIL
2020,OKLAHOMA,JACKSON,40065,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1071,EARLY
2020,OKLAHOMA,JACKSON,40065,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4894,ELECTION DAY
2020,OKLAHOMA,JEFFERSON,40067,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,63,ABSENTEE BY MAIL
2020,OKLAHOMA,JEFFERSON,40067,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,382,EARLY
2020,OKLAHOMA,JEFFERSON,40067,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1581,ELECTION DAY
2020,OKLAHOMA,JOHNSTON,40069,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,104,ABSENTEE BY MAIL
2020,OKLAHOMA,JOHNSTON,40069,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,632,EARLY
2020,OKLAHOMA,JOHNSTON,40069,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2705,ELECTION DAY
2020,OKLAHOMA,KAY,40071,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,836,ABSENTEE BY MAIL
2020,OKLAHOMA,KAY,40071,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1515,EARLY
2020,OKLAHOMA,KAY,40071,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,10483,ELECTION DAY
2020,OKLAHOMA,KINGFISHER,40073,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,313,ABSENTEE BY MAIL
2020,OKLAHOMA,KINGFISHER,40073,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,995,EARLY
2020,OKLAHOMA,KINGFISHER,40073,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4213,ELECTION DAY
2020,OKLAHOMA,KIOWA,40075,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,132,ABSENTEE BY MAIL
2020,OKLAHOMA,KIOWA,40075,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,465,EARLY
2020,OKLAHOMA,KIOWA,40075,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2076,ELECTION DAY
2020,OKLAHOMA,LATIMER,40077,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,148,ABSENTEE BY MAIL
2020,OKLAHOMA,LATIMER,40077,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,488,EARLY
2020,OKLAHOMA,LATIMER,40077,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2801,ELECTION DAY
2020,OKLAHOMA,LE FLORE,40079,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,674,ABSENTEE BY MAIL
2020,OKLAHOMA,LE FLORE,40079,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2150,EARLY
2020,OKLAHOMA,LE FLORE,40079,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,12389,ELECTION DAY
2020,OKLAHOMA,LINCOLN,40081,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,646,ABSENTEE BY MAIL
2020,OKLAHOMA,LINCOLN,40081,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1417,EARLY
2020,OKLAHOMA,LINCOLN,40081,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,9950,ELECTION DAY
2020,OKLAHOMA,LOGAN,40083,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1758,ABSENTEE BY MAIL
2020,OKLAHOMA,LOGAN,40083,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2246,EARLY
2020,OKLAHOMA,LOGAN,40083,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,11604,ELECTION DAY
2020,OKLAHOMA,LOVE,40085,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,120,ABSENTEE BY MAIL
2020,OKLAHOMA,LOVE,40085,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,698,EARLY
2020,OKLAHOMA,LOVE,40085,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2487,ELECTION DAY
2020,OKLAHOMA,MCCLAIN,40087,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1248,ABSENTEE BY MAIL
2020,OKLAHOMA,MCCLAIN,40087,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1406,EARLY
2020,OKLAHOMA,MCCLAIN,40087,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,12641,ELECTION DAY
2020,OKLAHOMA,MCCURTAIN,40089,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,481,ABSENTEE BY MAIL
2020,OKLAHOMA,MCCURTAIN,40089,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1035,EARLY
2020,OKLAHOMA,MCCURTAIN,40089,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,7969,ELECTION DAY
2020,OKLAHOMA,MCINTOSH,40091,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,371,ABSENTEE BY MAIL
2020,OKLAHOMA,MCINTOSH,40091,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,863,EARLY
2020,OKLAHOMA,MCINTOSH,40091,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4938,ELECTION DAY
2020,OKLAHOMA,MAJOR,40093,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,155,ABSENTEE BY MAIL
2020,OKLAHOMA,MAJOR,40093,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,621,EARLY
2020,OKLAHOMA,MAJOR,40093,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2308,ELECTION DAY
2020,OKLAHOMA,MARSHALL,40095,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,257,ABSENTEE BY MAIL
2020,OKLAHOMA,MARSHALL,40095,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,910,EARLY
2020,OKLAHOMA,MARSHALL,40095,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3724,ELECTION DAY
2020,OKLAHOMA,MAYES,40097,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,610,ABSENTEE BY MAIL
2020,OKLAHOMA,MAYES,40097,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1240,EARLY
2020,OKLAHOMA,MAYES,40097,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,10899,ELECTION DAY
2020,OKLAHOMA,MURRAY,40099,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,238,ABSENTEE BY MAIL
2020,OKLAHOMA,MURRAY,40099,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1426,EARLY
2020,OKLAHOMA,MURRAY,40099,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2948,ELECTION DAY
2020,OKLAHOMA,MUSKOGEE,40101,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1245,ABSENTEE BY MAIL
2020,OKLAHOMA,MUSKOGEE,40101,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2382,EARLY
2020,OKLAHOMA,MUSKOGEE,40101,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,12899,ELECTION DAY
2020,OKLAHOMA,NOBLE,40103,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,195,ABSENTEE BY MAIL
2020,OKLAHOMA,NOBLE,40103,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,759,EARLY
2020,OKLAHOMA,NOBLE,40103,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2867,ELECTION DAY
2020,OKLAHOMA,NOWATA,40105,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,155,ABSENTEE BY MAIL
2020,OKLAHOMA,NOWATA,40105,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,720,EARLY
2020,OKLAHOMA,NOWATA,40105,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2735,ELECTION DAY
2020,OKLAHOMA,OKFUSKEE,40107,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,149,ABSENTEE BY MAIL
2020,OKLAHOMA,OKFUSKEE,40107,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,461,EARLY
2020,OKLAHOMA,OKFUSKEE,40107,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2448,ELECTION DAY
2020,OKLAHOMA,OKLAHOMA,40109,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,29408,ABSENTEE BY MAIL
2020,OKLAHOMA,OKLAHOMA,40109,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,6024,EARLY
2020,OKLAHOMA,OKLAHOMA,40109,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,109618,ELECTION DAY
2020,OKLAHOMA,OKMULGEE,40111,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,565,ABSENTEE BY MAIL
2020,OKLAHOMA,OKMULGEE,40111,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1306,EARLY
2020,OKLAHOMA,OKMULGEE,40111,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,7797,ELECTION DAY
2020,OKLAHOMA,OSAGE,40113,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1065,ABSENTEE BY MAIL
2020,OKLAHOMA,OSAGE,40113,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2528,EARLY
2020,OKLAHOMA,OSAGE,40113,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,10528,ELECTION DAY
2020,OKLAHOMA,OTTAWA,40115,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,466,ABSENTEE BY MAIL
2020,OKLAHOMA,OTTAWA,40115,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1195,EARLY
2020,OKLAHOMA,OTTAWA,40115,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,6884,ELECTION DAY
2020,OKLAHOMA,PAWNEE,40117,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,286,ABSENTEE BY MAIL
2020,OKLAHOMA,PAWNEE,40117,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,590,EARLY
2020,OKLAHOMA,PAWNEE,40117,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4391,ELECTION DAY
2020,OKLAHOMA,PAYNE,40119,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1498,ABSENTEE BY MAIL
2020,OKLAHOMA,PAYNE,40119,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2025,EARLY
2020,OKLAHOMA,PAYNE,40119,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,14290,ELECTION DAY
2020,OKLAHOMA,PITTSBURG,40121,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,585,ABSENTEE BY MAIL
2020,OKLAHOMA,PITTSBURG,40121,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1441,EARLY
2020,OKLAHOMA,PITTSBURG,40121,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,11825,ELECTION DAY
2020,OKLAHOMA,PONTOTOC,40123,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,646,ABSENTEE BY MAIL
2020,OKLAHOMA,PONTOTOC,40123,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2015,EARLY
2020,OKLAHOMA,PONTOTOC,40123,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,8144,ELECTION DAY
2020,OKLAHOMA,POTTAWATOMIE,40125,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2180,ABSENTEE BY MAIL
2020,OKLAHOMA,POTTAWATOMIE,40125,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2625,EARLY
2020,OKLAHOMA,POTTAWATOMIE,40125,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,15435,ELECTION DAY
2020,OKLAHOMA,PUSHMATAHA,40127,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,163,ABSENTEE BY MAIL
2020,OKLAHOMA,PUSHMATAHA,40127,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,796,EARLY
2020,OKLAHOMA,PUSHMATAHA,40127,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3057,ELECTION DAY
2020,OKLAHOMA,ROGER MILLS,40129,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,83,ABSENTEE BY MAIL
2020,OKLAHOMA,ROGER MILLS,40129,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,278,EARLY
2020,OKLAHOMA,ROGER MILLS,40129,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1268,ELECTION DAY
2020,OKLAHOMA,ROGERS,40131,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3025,ABSENTEE BY MAIL
2020,OKLAHOMA,ROGERS,40131,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5944,EARLY
2020,OKLAHOMA,ROGERS,40131,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,25062,ELECTION DAY
2020,OKLAHOMA,SEMINOLE,40133,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,394,ABSENTEE BY MAIL
2020,OKLAHOMA,SEMINOLE,40133,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,807,EARLY
2020,OKLAHOMA,SEMINOLE,40133,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4810,ELECTION DAY
2020,OKLAHOMA,SEQUOYAH,40135,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,623,ABSENTEE BY MAIL
2020,OKLAHOMA,SEQUOYAH,40135,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1204,EARLY
2020,OKLAHOMA,SEQUOYAH,40135,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,10286,ELECTION DAY
2020,OKLAHOMA,STEPHENS,40137,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,987,ABSENTEE BY MAIL
2020,OKLAHOMA,STEPHENS,40137,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2491,EARLY
2020,OKLAHOMA,STEPHENS,40137,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,12082,ELECTION DAY
2020,OKLAHOMA,TEXAS,40139,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,212,ABSENTEE BY MAIL
2020,OKLAHOMA,TEXAS,40139,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1006,EARLY
2020,OKLAHOMA,TEXAS,40139,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3287,ELECTION DAY
2020,OKLAHOMA,TILLMAN,40141,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,84,ABSENTEE BY MAIL
2020,OKLAHOMA,TILLMAN,40141,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,458,EARLY
2020,OKLAHOMA,TILLMAN,40141,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1534,ELECTION DAY
2020,OKLAHOMA,TULSA,40143,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,21016,ABSENTEE BY MAIL
2020,OKLAHOMA,TULSA,40143,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5743,EARLY
2020,OKLAHOMA,TULSA,40143,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,123815,ELECTION DAY
2020,OKLAHOMA,WAGONER,40145,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2043,ABSENTEE BY MAIL
2020,OKLAHOMA,WAGONER,40145,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4680,EARLY
2020,OKLAHOMA,WAGONER,40145,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,19442,ELECTION DAY
2020,OKLAHOMA,WASHINGTON,40147,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1357,ABSENTEE BY MAIL
2020,OKLAHOMA,WASHINGTON,40147,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2088,EARLY
2020,OKLAHOMA,WASHINGTON,40147,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,13631,ELECTION DAY
2020,OKLAHOMA,WASHITA,40149,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,214,ABSENTEE BY MAIL
2020,OKLAHOMA,WASHITA,40149,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,544,EARLY
2020,OKLAHOMA,WASHITA,40149,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3328,ELECTION DAY
2020,OKLAHOMA,WOODS,40151,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,156,ABSENTEE BY MAIL
2020,OKLAHOMA,WOODS,40151,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,959,EARLY
2020,OKLAHOMA,WOODS,40151,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1878,ELECTION DAY
2020,OKLAHOMA,WOODWARD,40153,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,335,ABSENTEE BY MAIL
2020,OKLAHOMA,WOODWARD,40153,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1827,EARLY
2020,OKLAHOMA,WOODWARD,40153,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4449,ELECTION DAY
